TimeStamp (hh:mm:ss),Time (s),TC_Helmet (mV),HF_Helmet (mV),TC_Helmet ©,HF_Helmet (kW/m2)
11:15:35,571,-0.06,-0.02,17,0
11:15:36,572,-0.06,-0.02,17,0
11:15:37,573,-0.06,-0.03,17,0
11:15:38,574,-0.06,-0.03,17,0
11:15:39,575,-0.06,-0.03,17,0
11:15:40,576,-0.06,-0.02,17,0
11:15:41,577,-0.06,-0.02,17,0
11:15:42,578,-0.06,-0.02,17,0
11:15:43,579,-0.06,-0.02,17,0
11:15:44,580,-0.06,-0.02,17,0
11:15:45,581,-0.06,-0.03,17,0
11:15:46,582,-0.06,-0.03,17,0
11:15:47,583,-0.06,-0.03,17,0
11:15:48,584,-0.06,-0.03,17,0
11:15:49,585,-0.06,-0.05,17,-0.1
11:15:50,586,-0.06,-0.03,17,0
11:15:51,587,-0.06,-0.02,17,0
11:15:52,588,-0.06,-0.03,17,0
11:15:53,589,-0.06,-0.02,17,0
11:15:54,590,-0.06,-0.02,17,0
11:15:55,591,-0.06,-0.02,17,0
11:15:56,592,-0.06,-0.03,17,0
11:15:57,593,-0.06,-0.03,17,0
11:15:58,594,-0.06,-0.03,17,0
11:15:59,595,-0.06,-0.02,17,0
11:16:00,596,-0.06,-0.02,17,0
11:16:01,597,-0.06,-0.02,17,0
11:16:02,598,-0.06,-0.02,17,0
11:16:03,599,-0.06,-0.02,17,0
11:16:04,600,-0.06,-0.02,17,0
11:16:05,601,-0.06,-0.02,17,0
11:16:06,602,-0.06,-0.02,17,0
11:16:07,603,-0.06,-0.02,17,0
11:16:08,604,-0.06,-0.02,17,0
11:16:09,605,-0.06,-0.02,17,0
11:16:10,606,-0.06,-0.02,17,0
11:16:11,607,-0.06,-0.02,17,0
11:16:12,608,-0.06,-0.02,17,0
11:16:13,609,-0.06,-0.03,17,0
11:16:14,610,-0.06,-0.03,17,0
11:16:15,611,-0.06,-0.03,17,0
11:16:16,612,-0.06,-0.02,17,0
11:16:17,613,-0.06,-0.02,17,0
11:16:18,614,-0.06,-0.02,17,0
11:16:19,615,-0.06,-0.02,17,0
11:16:20,616,-0.06,-0.02,17,0
11:16:21,617,-0.06,-0.03,17,0
11:16:22,618,-0.06,-0.03,17,0
11:16:23,619,-0.06,-0.03,17,0
11:16:24,620,-0.06,-0.03,17,0
11:16:25,621,-0.06,-0.03,17,0
11:16:26,622,-0.06,-0.03,17,0
11:16:27,623,-0.06,-0.03,17,0
11:16:28,624,-0.06,-0.03,17,0
11:16:29,625,-0.06,-0.02,17,0
11:16:30,626,-0.06,-0.03,17,0
11:16:31,627,-0.06,-0.02,17,0
11:16:32,628,-0.06,-0.02,17,0
11:16:33,629,-0.06,-0.02,17,0
11:16:34,630,-0.06,-0.02,17,0
11:16:35,631,-0.06,-0.02,17,0
11:16:36,632,-0.06,-0.02,17,0
11:16:37,633,-0.06,-0.03,17,0
11:16:38,634,-0.06,-0.03,17,0
11:16:39,635,-0.08,-0.02,17,0
11:16:40,636,-0.08,-0.02,17,0
11:16:41,637,-0.06,-0.03,17,0
11:16:42,638,-0.06,-0.03,17,0
11:16:43,639,-0.06,-0.03,17,0
11:16:44,640,-0.06,-0.02,17,0
11:16:45,641,-0.06,-0.02,17,0
11:16:46,642,-0.06,-0.02,17,0
11:16:47,643,-0.06,-0.02,17,0
11:16:48,644,-0.08,-0.02,17,0
11:16:49,645,-0.06,-0.02,17,0
11:16:50,646,-0.08,-0.02,17,0
11:16:51,647,-0.08,0,17,0
11:16:52,648,-0.06,-0.02,17,0
11:16:53,649,-0.06,-0.02,17,0
11:16:54,650,-0.08,-0.02,17,0
11:16:55,651,-0.06,-0.02,17,0
11:16:56,652,-0.06,-0.03,17,0
11:16:57,653,-0.08,-0.03,17,0
11:16:58,654,-0.08,-0.03,17,0
11:16:59,655,-0.06,-0.05,17,-0.1
11:17:00,656,-0.06,-0.03,17,0
11:17:01,657,-0.08,-0.03,17,0
11:17:02,658,-0.06,-0.02,17,0
11:17:03,659,-0.06,-0.02,17,0
11:17:04,660,-0.06,-0.02,17,0
11:17:05,661,-0.06,-0.02,17,0
11:17:06,662,-0.08,-0.03,17,0
11:17:07,663,-0.08,-0.02,17,0
11:17:08,664,-0.08,-0.02,17,0
11:17:09,665,-0.08,-0.02,17,0
11:17:10,666,-0.08,-0.02,17,0
11:17:11,667,-0.08,-0.02,17,0
11:17:12,668,-0.08,-0.02,17,0
11:17:13,669,-0.08,-0.02,17,0
11:17:14,670,-0.06,-0.02,17,0
11:17:15,671,-0.06,-0.02,17,0
11:17:16,672,-0.06,-0.02,17,0
11:17:17,673,-0.08,-0.02,17,0
11:17:18,674,-0.08,-0.02,17,0
11:17:19,675,-0.08,-0.02,17,0
11:17:20,676,-0.08,-0.02,17,0
11:17:21,677,-0.08,-0.02,17,0
11:17:22,678,-0.08,-0.03,17,0
11:17:23,679,-0.08,-0.02,17,0
11:17:24,680,-0.08,-0.03,17,0
11:17:25,681,-0.08,-0.02,17,0
11:17:26,682,-0.08,-0.02,17,0
11:17:27,683,-0.08,-0.02,17,0
11:17:28,684,-0.08,-0.02,17,0
11:17:29,685,-0.08,-0.02,17,0
11:17:30,686,-0.08,-0.02,17,0
11:17:31,687,-0.08,-0.02,17,0
11:17:32,688,-0.08,-0.02,17,0
11:17:33,689,-0.08,-0.02,17,0
11:17:34,690,-0.08,-0.02,17,0
11:17:35,691,-0.06,-0.02,17,0
11:17:36,692,-0.08,-0.02,17,0
11:17:37,693,-0.08,-0.02,17,0
11:17:38,694,-0.08,-0.03,17,0
11:17:39,695,-0.08,-0.02,17,0
11:17:40,696,-0.08,-0.03,17,0
11:17:41,697,-0.08,-0.03,17,0
11:17:42,698,-0.08,-0.02,17,0
11:17:43,699,-0.08,-0.02,17,0
11:17:44,700,-0.08,-0.02,17,0
11:17:45,701,-0.08,-0.02,17,0
11:17:46,702,-0.06,-0.02,17,0
11:17:47,703,-0.08,-0.02,17,0
11:17:48,704,-0.08,-0.02,17,0
11:17:49,705,-0.08,-0.03,17,0
11:17:50,706,-0.08,-0.02,17,0
11:17:51,707,-0.08,-0.02,17,0
11:17:52,708,-0.08,-0.02,17,0
11:17:53,709,-0.08,-0.02,17,0
11:17:54,710,-0.08,-0.02,17,0
11:17:55,711,-0.08,-0.02,17,0
11:17:56,712,-0.06,-0.02,17,0
11:17:57,713,-0.06,-0.03,17,0
11:17:58,714,-0.06,-0.03,17,0
11:17:59,715,-0.06,-0.02,17,0
11:18:00,716,-0.06,-0.02,17,0
11:18:01,717,-0.06,-0.02,17,0
11:18:02,718,-0.06,-0.02,17,0
11:18:03,719,-0.06,-0.03,17,0
11:18:04,720,-0.06,-0.03,17,0
11:18:05,721,-0.06,-0.02,17,0
11:18:06,722,-0.06,-0.03,17,0
11:18:07,723,-0.08,-0.02,17,0
11:18:08,724,-0.08,-0.02,17,0
11:18:09,725,-0.06,-0.02,17,0
11:18:10,726,-0.06,-0.02,17,0
11:18:11,727,-0.06,-0.02,17,0
11:18:12,728,-0.06,-0.02,17,0
11:18:13,729,-0.06,-0.02,17,0
11:18:14,730,-0.06,-0.02,17,0
11:18:15,731,-0.06,-0.02,17,0
11:18:16,732,-0.06,-0.02,17,0
11:18:17,733,-0.06,-0.02,17,0
11:18:18,734,-0.06,-0.03,17,0
11:18:19,735,-0.06,-0.02,17,0
11:18:20,736,-0.06,-0.02,17,0
11:18:21,737,-0.06,-0.02,17,0
11:18:22,738,-0.06,-0.02,17,0
11:18:23,739,-0.06,-0.02,17,0
11:18:24,740,-0.06,0,17,0
11:18:25,741,-0.06,-0.02,17,0
11:18:26,742,-0.06,-0.02,17,0
11:18:27,743,-0.06,-0.02,17,0
11:18:28,744,-0.06,-0.02,17,0
11:18:29,745,-0.06,-0.03,17,0
11:18:30,746,-0.06,-0.02,17,0
11:18:31,747,-0.06,-0.02,17,0
11:18:32,748,-0.06,-0.02,17,0
11:18:33,749,-0.06,-0.02,17,0
11:18:34,750,-0.06,-0.02,17,0
11:18:35,751,-0.06,-0.02,17,0
11:18:36,752,-0.06,-0.02,17,0
11:18:37,753,-0.06,-0.02,17,0
11:18:38,754,-0.06,-0.02,17,0
11:18:39,755,-0.06,-0.02,17,0
11:18:40,756,-0.06,-0.02,17,0
11:18:41,757,-0.06,-0.02,17,0
11:18:42,758,-0.06,-0.02,17,0
11:18:43,759,-0.06,-0.02,17,0
11:18:44,760,-0.06,-0.02,17,0
11:18:45,761,-0.06,-0.02,17,0
11:18:46,762,-0.06,-0.02,17,0
11:18:47,763,-0.06,0,17,0
11:18:48,764,-0.06,-0.02,17,0
11:18:49,765,-0.06,0,17,0
11:18:50,766,-0.06,0,17,0
11:18:51,767,-0.06,0,17,0
11:18:52,768,-0.06,0.02,17,0.1
11:18:53,769,-0.06,0.02,17,0.1
11:18:54,770,-0.06,-0.03,17,0
11:18:55,771,-0.06,-0.03,17,0
11:18:56,772,-0.06,-0.03,17,0
11:18:57,773,-0.06,-0.03,17,0
11:18:58,774,-0.06,-0.02,17,0
11:18:59,775,-0.05,0.02,17,0.1
11:19:00,776,-0.06,0.05,17,0.2
11:19:01,777,-0.06,0.05,17,0.2
11:19:02,778,-0.05,0.05,17,0.2
11:19:03,779,-0.05,0.06,17,0.2
11:19:04,780,-0.05,0.06,17,0.2
11:19:05,781,-0.05,0.06,17,0.2
11:19:06,782,-0.05,0.06,17,0.2
11:19:07,783,-0.05,0.06,17,0.2
11:19:08,784,-0.05,0.06,17,0.2
11:19:09,785,-0.05,0.06,17,0.2
11:19:10,786,-0.05,0.08,17,0.3
11:19:11,787,-0.03,0.08,18,0.3
11:19:12,788,-0.03,0.08,18,0.3
11:19:13,789,-0.03,0.09,18,0.3
11:19:14,790,-0.03,0.09,18,0.3
11:19:15,791,-0.03,0.09,18,0.3
11:19:16,792,-0.03,0.09,18,0.3
11:19:17,793,-0.03,-0.02,18,0
11:19:18,794,-0.03,-0.02,18,0
11:19:19,795,-0.03,-0.02,18,0
11:19:20,796,-0.03,0.12,18,0.4
11:19:21,797,-0.02,0.16,18,0.6
11:19:22,798,-0.02,0.05,18,0.2
11:19:23,799,0,0,19,0
11:19:24,800,-0.02,-0.02,18,0
11:19:25,801,0,-0.02,19,0
11:19:26,802,0,-0.02,19,0
11:19:27,803,0,0.09,19,0.3
11:19:28,804,0,0.2,19,0.7
11:19:29,805,0.02,0.12,19,0.4
11:19:30,806,0.02,0.02,19,0.1
11:19:31,807,0.02,0,19,0
11:19:32,808,0.02,0,19,0
11:19:33,809,0.03,-0.02,19,0
11:19:34,810,0.03,-0.02,19,0
11:19:35,811,0.03,0.25,19,0.9
11:19:36,812,0.05,0.28,20,1
11:19:37,813,0.05,0.19,20,0.7
11:19:38,814,0.03,0.19,19,0.7
11:19:39,815,0.05,0.17,20,0.6
11:19:40,816,0.05,0.19,20,0.7
11:19:41,817,0.05,0.22,20,0.8
11:19:42,818,0.05,0.17,20,0.6
11:19:43,819,0.05,0.06,20,0.2
11:19:44,820,0.05,0.03,20,0.1
11:19:45,821,0.03,0,19,0
11:19:46,822,0.05,0.19,20,0.7
11:19:47,823,0.06,0.34,20,1.1
11:19:48,824,0.06,0.36,20,1.2
11:19:49,825,0.08,0.37,21,1.2
11:19:50,826,0.08,0.36,21,1.2
11:19:51,827,0.09,0.31,21,1.1
11:19:52,828,0.09,0.39,21,1.3
11:19:53,829,0.09,0.36,21,1.2
11:19:54,830,0.11,0.34,21,1.1
11:19:55,831,0.11,0.33,21,1.1
11:19:56,832,0.12,0.33,22,1.1
11:19:57,833,0.12,0.37,22,1.2
11:19:58,834,0.12,0.36,22,1.2
11:19:59,835,0.14,0.39,22,1.3
11:20:00,836,0.14,0.39,22,1.3
11:20:01,837,0.14,0.39,22,1.3
11:20:02,838,0.16,0.31,23,1.1
11:20:03,839,0.16,0.31,23,1.1
11:20:04,840,0.17,0.3,23,1
11:20:05,841,0.17,0.31,23,1.1
11:20:06,842,0.17,0.08,23,0.3
11:20:07,843,0.17,0.17,23,0.6
11:20:08,844,0.19,0.3,23,1
11:20:09,845,0.19,0.31,23,1.1
11:20:10,846,0.19,0.31,23,1.1
11:20:11,847,0.19,0.34,23,1.1
11:20:12,848,0.2,0.42,24,1.4
11:20:13,849,0.22,0.39,24,1.3
11:20:14,850,0.22,0.37,24,1.2
11:20:15,851,0.22,0.39,24,1.3
11:20:16,852,0.22,0.39,24,1.3
11:20:17,853,0.23,0.45,24,1.5
11:20:18,854,0.23,0.42,24,1.4
11:20:19,855,0.25,0.42,25,1.4
11:20:20,856,0.25,0.44,25,1.5
11:20:21,857,0.25,0.44,25,1.5
11:20:22,858,0.27,0.42,25,1.4
11:20:23,859,0.27,0.44,25,1.5
11:20:24,860,0.27,0.48,25,1.6
11:20:25,861,0.28,0.55,26,1.8
11:20:26,862,0.3,0.61,26,2
11:20:27,863,0.3,0.55,26,1.8
11:20:28,864,0.31,0.47,26,1.6
11:20:29,865,0.31,0.56,26,1.9
11:20:30,866,0.33,0.48,27,1.6
11:20:31,867,0.34,0.55,27,1.8
11:20:32,868,0.34,0.52,27,1.7
11:20:33,869,0.36,0.63,28,2.1
11:20:34,870,0.36,0.59,28,2
11:20:35,871,0.37,0.64,28,2.1
11:20:36,872,0.37,0.56,28,1.9
11:20:37,873,0.39,0.56,28,1.9
11:20:38,874,0.39,0.52,28,1.7
11:20:39,875,0.39,0.53,28,1.8
11:20:40,876,0.39,0.53,28,1.8
11:20:41,877,0.39,0.58,28,1.9
11:20:42,878,0.41,0.56,29,1.9
11:20:43,879,0.42,0.11,29,0.4
11:20:44,880,0.41,0.56,29,1.9
11:20:45,881,0.41,0.97,29,3.2
11:20:46,882,0.42,1.56,29,5.1
11:20:47,883,0.45,2.31,30,7.5
11:20:48,884,0.5,2.42,31,7.9
11:20:49,885,0.56,0.55,33,1.8
11:20:50,886,0.63,0.2,34,0.7
11:20:51,887,0.67,0.11,35,0.4
11:20:52,888,0.7,0.09,36,0.3
11:20:53,889,0.73,0.06,37,0.2
11:20:54,890,0.77,0.09,38,0.3
11:20:55,891,0.78,0.12,38,0.4
11:20:56,892,0.81,3.03,39,9.9
11:20:57,893,0.88,3.34,40,10.9
11:20:58,894,0.95,2.05,42,6.7
11:20:59,895,1.03,0.52,54,1.7
11:21:00,896,1.08,0.31,55,1.1
11:21:01,897,1.14,0.19,56,0.7
11:21:02,898,1.17,0.19,57,0.7
11:21:03,899,1.2,0.11,58,0.4
11:21:04,900,1.23,2.13,59,6.9
11:21:05,901,1.25,1.92,59,6.3
11:21:06,902,1.25,1.09,59,3.6
11:21:07,903,1.25,0.64,59,2.1
11:21:08,904,1.23,0.88,59,2.9
11:21:09,905,1.23,0.72,59,2.4
11:21:10,906,1.23,0.37,59,1.2
11:21:11,907,1.23,0.17,59,0.6
11:21:12,908,1.23,0.17,59,0.6
11:21:13,909,1.25,0.17,59,0.6
11:21:14,910,1.25,0.17,59,0.6
11:21:15,911,1.25,0.16,59,0.6
11:21:16,912,1.25,0.16,59,0.6
11:21:17,913,1.25,0.2,59,0.7
11:21:18,914,1.25,0.17,59,0.6
11:21:19,915,1.27,0.19,59,0.7
11:21:20,916,1.27,0.22,59,0.8
11:21:21,917,1.28,0.25,60,0.9
11:21:22,918,1.28,0.53,60,1.8
11:21:23,919,1.3,0.28,60,1
11:21:24,920,1.31,0.37,60,1.2
11:21:25,921,1.31,1.63,60,5.3
11:21:26,922,1.34,3.53,61,11.5
11:21:27,923,1.47,7.42,64,24.1
11:21:28,924,1.63,6.28,68,20.4
11:21:29,925,1.72,4.33,70,14.1
11:21:30,926,1.77,1.83,71,6
11:21:31,927,1.75,0.94,71,3.1
11:21:32,928,1.72,0.91,70,3
11:21:33,929,1.69,1.28,70,4.2
11:21:34,930,1.69,0.98,70,3.2
11:21:35,931,1.66,1.2,69,3.9
11:21:36,932,1.69,1.36,70,4.5
11:21:37,933,1.69,1.42,70,4.6
11:21:38,934,1.7,1.73,70,5.6
11:21:39,935,1.72,3.5,70,11.4
11:21:40,936,1.81,4.73,72,15.4
11:21:41,937,1.75,0.33,71,1.1
11:21:42,938,1.63,0.03,68,0.1
11:21:43,939,1.56,0.02,66,0.1
11:21:44,940,1.53,-0.28,66,-0.9
11:21:45,941,1.52,-0.23,65,-0.7
11:21:46,942,1.5,-0.11,65,-0.3
11:21:47,943,1.5,0.03,65,0.1
11:21:48,944,1.48,0.05,65,0.2
11:21:49,945,1.47,-0.02,64,0
11:21:50,946,1.45,0,64,0
11:21:51,947,1.45,-0.09,64,-0.2
11:21:52,948,1.44,-0.08,64,-0.2
11:21:53,949,1.44,-0.06,64,-0.1
11:21:54,950,1.42,-0.06,63,-0.1
11:21:55,951,1.42,-0.05,63,-0.1
11:21:56,952,1.41,0,63,0
11:21:57,953,1.41,-0.06,63,-0.1
11:21:58,954,1.39,-0.08,62,-0.2
11:21:59,955,1.39,-0.03,62,0
11:22:00,956,1.39,0.02,62,0.1
11:22:01,957,1.37,-0.03,62,0
11:22:02,958,1.37,-0.05,62,-0.1
11:22:03,959,1.37,-0.03,62,0
11:22:04,960,1.37,0,62,0
11:22:05,961,1.36,-0.02,62,0
11:22:06,962,1.36,-0.02,62,0
11:22:07,963,1.34,-0.06,61,-0.1
11:22:08,964,1.34,-0.05,61,-0.1
11:22:09,965,1.34,0.12,61,0.4
11:22:10,966,1.37,1.84,62,6
11:22:11,967,1.39,1.56,62,5.1
11:22:12,968,1.41,1.37,63,4.5
11:22:13,969,1.41,1.03,63,3.4
11:22:14,970,1.39,0.63,62,2.1
11:22:15,971,1.41,0.97,63,3.2
11:22:16,972,1.44,1.45,64,4.7
11:22:17,973,1.47,2.3,64,7.5
11:22:18,974,1.48,2.31,65,7.5
11:22:19,975,1.48,2.14,65,7
11:22:20,976,1.5,1.81,65,5.9
11:22:21,977,1.48,1.5,65,4.9
11:22:22,978,1.48,1.83,65,6
11:22:23,979,1.48,1.44,65,4.7
11:22:24,980,1.47,1.02,64,3.3
11:22:25,981,1.47,1.3,64,4.3
11:22:26,982,1.47,1.55,64,5.1
11:22:27,983,1.48,1.47,65,4.8
11:22:28,984,1.5,1.44,65,4.7
11:22:29,985,1.5,0.81,65,2.7
11:22:30,986,1.48,0.98,65,3.2
11:22:31,987,1.47,1.41,64,4.6
11:22:32,988,1.47,1.03,64,3.4
11:22:33,989,1.45,1.09,64,3.6
11:22:34,990,1.47,1.17,64,3.8
11:22:35,991,1.45,1.03,64,3.4
11:22:36,992,1.44,1.14,64,3.7
11:22:37,993,1.45,0.95,64,3.1
11:22:38,994,1.45,1.36,64,4.5
11:22:39,995,1.47,1.41,64,4.6
11:22:40,996,1.48,1.23,65,4
11:22:41,997,1.5,1.19,65,3.9
11:22:42,998,1.5,1.37,65,4.5
11:22:43,999,1.5,0.89,65,2.9
11:22:44,1000,1.5,1.55,65,5.1
11:22:45,1001,1.5,1.12,65,3.7
11:22:46,1002,1.52,1.47,65,4.8
11:22:47,1003,1.52,1.28,65,4.2
11:22:48,1004,1.52,1,65,3.3
11:22:49,1005,1.52,1.2,65,3.9
11:22:50,1006,1.53,1.12,66,3.7
11:22:51,1007,1.52,1.45,65,4.7
11:22:52,1008,1.53,1.53,66,5
11:22:53,1009,1.53,1.2,66,3.9
11:22:54,1010,1.5,1.16,65,3.8
11:22:55,1011,1.48,1.22,65,4
11:22:56,1012,1.5,1.47,65,4.8
11:22:57,1013,1.5,1.33,65,4.4
11:22:58,1014,1.5,1.16,65,3.8
11:22:59,1015,1.48,0.95,65,3.1
11:23:00,1016,1.47,0.86,64,2.8
11:23:01,1017,1.47,1.09,64,3.6
11:23:02,1018,1.47,1.19,64,3.9
11:23:03,1019,1.48,0.98,65,3.2
11:23:04,1020,1.5,1.47,65,4.8
11:23:05,1021,1.52,1.69,65,5.5
11:23:06,1022,1.55,1.55,66,5.1
11:23:07,1023,1.55,0.95,66,3.1
11:23:08,1024,1.53,0.8,66,2.6
11:23:09,1025,1.52,0.73,65,2.4
11:23:10,1026,1.5,1.09,65,3.6
11:23:11,1027,1.48,1.02,65,3.3
11:23:12,1028,1.45,0.94,64,3.1
11:23:13,1029,1.45,1.19,64,3.9
11:23:14,1030,1.47,1.95,64,6.4
11:23:15,1031,1.5,2.23,65,7.3
11:23:16,1032,1.55,1.92,66,6.3
11:23:17,1033,1.59,2.55,67,8.3
11:23:18,1034,1.64,2.53,68,8.2
11:23:19,1035,1.67,2.31,69,7.5
11:23:20,1036,1.69,1.84,70,6
11:23:21,1037,1.67,1.86,69,6.1
11:23:22,1038,1.67,1.95,69,6.4
11:23:23,1039,1.69,1.86,70,6.1
11:23:24,1040,1.66,1.95,69,6.4
11:23:25,1041,1.66,1.69,69,5.5
11:23:26,1042,1.64,1.69,68,5.5
11:23:27,1043,1.64,1.78,68,5.8
11:23:28,1044,1.63,1.97,68,6.4
11:23:29,1045,1.63,3.03,68,9.9
11:23:30,1046,1.64,1.69,68,5.5
11:23:31,1047,1.63,1.72,68,5.6
11:23:32,1048,1.64,1.59,68,5.2
11:23:33,1049,1.63,1.42,68,4.6
11:23:34,1050,1.63,2.03,68,6.6
11:23:35,1051,1.63,1.67,68,5.5
11:23:36,1052,1.63,1.7,68,5.6
11:23:37,1053,1.63,1.23,68,4
11:23:38,1054,1.61,1.37,68,4.5
11:23:39,1055,1.61,1.28,68,4.2
11:23:40,1056,1.61,1.12,68,3.7
11:23:41,1057,1.63,1.72,68,5.6
11:23:42,1058,1.63,1.55,68,5.1
11:23:43,1059,1.63,2.13,68,6.9
11:23:44,1060,1.67,1.8,69,5.9
11:23:45,1061,1.66,1.44,69,4.7
11:23:46,1062,1.64,1.31,68,4.3
11:23:47,1063,1.63,1.44,68,4.7
11:23:48,1064,1.63,1.17,68,3.8
11:23:49,1065,1.63,1.09,68,3.6
11:23:50,1066,1.63,1.23,68,4
11:23:51,1067,1.63,0.94,68,3.1
11:23:52,1068,1.63,0.98,68,3.2
11:23:53,1069,1.63,0.75,68,2.5
11:23:54,1070,1.63,1.14,68,3.7
11:23:55,1071,1.64,1.25,68,4.1
11:23:56,1072,1.64,1.39,68,4.5
11:23:57,1073,1.67,1.14,69,3.7
11:23:58,1074,1.66,1.11,69,3.6
11:23:59,1075,1.64,1.09,68,3.6
11:24:00,1076,1.63,1.37,68,4.5
11:24:01,1077,1.63,1.03,68,3.4
11:24:02,1078,1.63,1.22,68,4
11:24:03,1079,1.63,0.88,68,2.9
11:24:04,1080,1.61,0.89,68,2.9
11:24:05,1081,1.59,0.72,67,2.4
11:24:06,1082,1.59,0.84,67,2.8
11:24:07,1083,1.59,0.98,67,3.2
11:24:08,1084,1.59,0.91,67,3
11:24:09,1085,1.59,0.95,67,3.1
11:24:10,1086,1.59,1.45,67,4.7
11:24:11,1087,1.59,0.91,67,3
11:24:12,1088,1.61,0.84,68,2.8
11:24:13,1089,1.61,0.88,68,2.9
11:24:14,1090,1.61,1,68,3.3
11:24:15,1091,1.59,0.72,67,2.4
11:24:16,1092,1.59,0.48,67,1.6
11:24:17,1093,1.59,0.47,67,1.6
11:24:18,1094,1.59,0.55,67,1.8
11:24:19,1095,1.58,0.58,67,1.9
11:24:20,1096,1.59,0.61,67,2
11:24:21,1097,1.59,0.67,67,2.2
11:24:22,1098,1.59,0.55,67,1.8
11:24:23,1099,1.59,0.44,67,1.5
11:24:24,1100,1.58,0.73,67,2.4
11:24:25,1101,1.59,0.86,67,2.8
11:24:26,1102,1.58,0.7,67,2.3
11:24:27,1103,1.58,0.64,67,2.1
11:24:28,1104,1.58,0.52,67,1.7
11:24:29,1105,1.58,0.47,67,1.6
11:24:30,1106,1.58,0.47,67,1.6
11:24:31,1107,1.56,0.41,66,1.4
