TimeStamp (hh:mm:ss),Time (s),TC_Helmet (mV),HF_Helmet (mV),TC_Helmet ©,HF_Helmet (kW/m2)
11:24:32,1108,1.56,0.37,66,1.2
11:24:33,1109,1.56,0.37,66,1.2
11:24:34,1110,1.56,0.37,66,1.2
11:24:35,1111,1.55,0.37,66,1.2
11:24:36,1112,1.55,0.36,66,1.2
11:24:37,1113,1.56,0.41,66,1.4
11:24:38,1114,1.55,0.44,66,1.5
11:24:39,1115,1.56,0.53,66,1.8
11:24:40,1116,1.55,0.44,66,1.5
11:24:41,1117,1.53,0.41,66,1.4
11:24:42,1118,1.55,0.48,66,1.6
11:24:43,1119,1.55,0.48,66,1.6
11:24:44,1120,1.53,0.58,66,1.9
11:24:45,1121,1.53,0.36,66,1.2
11:24:46,1122,1.53,0.52,66,1.7
11:24:47,1123,1.52,0.37,65,1.2
11:24:48,1124,1.52,0.36,65,1.2
11:24:49,1125,1.52,0.33,65,1.1
11:24:50,1126,1.52,0.31,65,1.1
11:24:51,1127,1.52,0.44,65,1.5
11:24:52,1128,1.5,0.55,65,1.8
11:24:53,1129,1.5,0.53,65,1.8
11:24:54,1130,1.5,0.47,65,1.6
11:24:55,1131,1.5,0.42,65,1.4
11:24:56,1132,1.5,0.47,65,1.6
11:24:57,1133,1.48,0.41,65,1.4
11:24:58,1134,1.48,0.47,65,1.6
11:24:59,1135,1.48,0.47,65,1.6
11:25:00,1136,1.47,0.41,64,1.4
11:25:01,1137,1.47,0.44,64,1.5
11:25:02,1138,1.45,0.39,64,1.3
11:25:03,1139,1.45,0.37,64,1.2
11:25:04,1140,1.45,0.44,64,1.5
11:25:05,1141,1.44,0.41,64,1.4
11:25:06,1142,1.44,0.42,64,1.4
11:25:07,1143,1.44,0.31,64,1.1
11:25:08,1144,1.45,0.42,64,1.4
11:25:09,1145,1.44,0.42,64,1.4
11:25:10,1146,1.44,0.28,64,1
11:25:11,1147,1.44,0.28,64,1
11:25:12,1148,1.44,0.33,64,1.1
11:25:13,1149,1.42,0.34,63,1.1
11:25:14,1150,1.42,0.31,63,1.1
11:25:15,1151,1.42,0.31,63,1.1
11:25:16,1152,1.42,0.27,63,0.9
11:25:17,1153,1.41,0.27,63,0.9
11:25:18,1154,1.41,0.28,63,1
11:25:19,1155,1.41,0.27,63,0.9
11:25:20,1156,1.39,0.23,62,0.8
11:25:21,1157,1.39,0.31,62,1.1
11:25:22,1158,1.39,0.36,62,1.2
11:25:23,1159,1.37,0.41,62,1.4
11:25:24,1160,1.39,0.36,62,1.2
11:25:25,1161,1.37,0.41,62,1.4
11:25:26,1162,1.37,0.37,62,1.2
11:25:27,1163,1.36,0.31,62,1.1
11:25:28,1164,1.36,0.33,62,1.1
11:25:29,1165,1.36,0.28,62,1
11:25:30,1166,1.36,0.34,62,1.1
11:25:31,1167,1.36,0.3,62,1
11:25:32,1168,1.36,0.34,62,1.1
11:25:33,1169,1.36,0.25,62,0.9
11:25:34,1170,1.34,0.22,61,0.8
11:25:35,1171,1.34,0.22,61,0.8
11:25:36,1172,1.34,0.27,61,0.9
11:25:37,1173,1.34,0.25,61,0.9
11:25:38,1174,1.34,0.34,61,1.1
11:25:39,1175,1.34,0.27,61,0.9
11:25:40,1176,1.34,0.28,61,1
11:25:41,1177,1.34,0.2,61,0.7
11:25:42,1178,1.33,0.17,61,0.6
11:25:43,1179,1.33,0.17,61,0.6
11:25:44,1180,1.33,0.23,61,0.8
11:25:45,1181,1.31,0.2,60,0.7
11:25:46,1182,1.31,0.2,60,0.7
11:25:47,1183,1.31,0.2,60,0.7
11:25:48,1184,1.31,0.25,60,0.9
11:25:49,1185,1.3,0.25,60,0.9
11:25:50,1186,1.3,0.31,60,1.1
11:25:51,1187,1.3,0.28,60,1
11:25:52,1188,1.28,0.41,60,1.4
11:25:53,1189,1.28,0.23,60,0.8
11:25:54,1190,1.28,0.25,60,0.9
11:25:55,1191,1.28,0.3,60,1
11:25:56,1192,1.27,0.27,59,0.9
11:25:57,1193,1.27,0.22,59,0.8
11:25:58,1194,1.27,0.27,59,0.9
11:25:59,1195,1.27,0.22,59,0.8
11:26:00,1196,1.27,0.2,59,0.7
11:26:01,1197,1.27,0.27,59,0.9
11:26:02,1198,1.27,0.25,59,0.9
11:26:03,1199,1.25,0.3,59,1
11:26:04,1200,1.25,0.25,59,0.9
11:26:05,1201,1.25,0.23,59,0.8
11:26:06,1202,1.25,0.23,59,0.8
11:26:07,1203,1.2,0.22,58,0.8
11:26:08,1204,1.23,0.22,59,0.8
11:26:09,1205,1.23,0.22,59,0.8
11:26:10,1206,1.23,0.27,59,0.9
11:26:11,1207,1.23,0.27,59,0.9
11:26:12,1208,1.23,0.27,59,0.9
11:26:13,1209,1.22,0.23,58,0.8
11:26:14,1210,1.22,0.17,58,0.6
11:26:15,1211,1.2,0.16,58,0.6
11:26:16,1212,1.2,0.16,58,0.6
11:26:17,1213,1.19,0.2,58,0.7
11:26:18,1214,1.34,0.23,61,0.8
11:26:19,1215,1.19,0.22,58,0.8
11:26:20,1216,1.19,0.22,58,0.8
11:26:21,1217,1.19,0.2,58,0.7
11:26:22,1218,1.19,0.14,58,0.5
11:26:23,1219,1.19,0.22,58,0.8
11:26:24,1220,1.16,0.2,57,0.7
11:26:25,1221,1.17,0.2,57,0.7
11:26:26,1222,1.17,0.22,57,0.8
11:26:27,1223,1.17,0.2,57,0.7
11:26:28,1224,1.17,0.25,57,0.9
11:26:29,1225,1.17,0.19,57,0.7
11:26:30,1226,1.16,0.23,57,0.8
11:26:31,1227,1.16,0.2,57,0.7
11:26:32,1228,1.14,0.19,56,0.7
11:26:33,1229,1.14,0.28,56,1
11:26:34,1230,1.19,0.23,58,0.8
11:26:35,1231,1.14,0.19,56,0.7
11:26:36,1232,1.14,0.19,56,0.7
11:26:37,1233,1.14,0.16,56,0.6
11:26:38,1234,1.12,0.12,56,0.4
11:26:39,1235,1.12,0.11,56,0.4
11:26:40,1236,1.12,0.12,56,0.4
11:26:41,1237,1.12,0.14,56,0.5
11:26:42,1238,1.11,0.17,56,0.6
11:26:43,1239,1.11,0.16,56,0.6
11:26:44,1240,1.11,0.17,56,0.6
11:26:45,1241,1.11,0.14,56,0.5
11:26:46,1242,1.11,0.17,56,0.6
11:26:47,1243,1.09,0.14,55,0.5
11:26:48,1244,1.09,0.06,55,0.2
11:26:49,1245,1.08,0.02,55,0.1
11:26:50,1246,1.06,-0.05,54,-0.1
11:26:51,1247,1.06,0.02,54,0.1
11:26:52,1248,1.05,0.06,54,0.2
11:26:53,1249,1.06,0.11,54,0.4
11:26:54,1250,1.06,0.12,54,0.4
11:26:55,1251,1.06,0.11,54,0.4
11:26:56,1252,1.06,0.12,54,0.4
11:26:57,1253,1.05,0.08,54,0.3
11:26:58,1254,1.06,0.12,54,0.4
11:26:59,1255,1.05,0.12,54,0.4
11:27:00,1256,1.05,0.09,54,0.3
11:27:01,1257,1.05,0.17,54,0.6
11:27:02,1258,1.05,0.12,54,0.4
11:27:03,1259,1.03,0.11,54,0.4
11:27:04,1260,1.05,0.14,54,0.5
11:27:05,1261,1.03,0.19,54,0.7
11:27:06,1262,1.03,0.14,54,0.5
11:27:07,1263,1.03,0.11,54,0.4
11:27:08,1264,1.03,0.14,54,0.5
11:27:09,1265,1.03,0.16,54,0.6
11:27:10,1266,1.03,0.14,54,0.5
11:27:11,1267,1.02,0.25,53,0.9
11:27:12,1268,1.02,0.17,53,0.6
11:27:13,1269,1.02,0.16,53,0.6
11:27:14,1270,1,0.14,43,0.5
11:27:15,1271,1,0.2,43,0.7
11:27:16,1272,1,0.16,43,0.6
11:27:17,1273,1,0.14,43,0.5
11:27:18,1274,1,0.14,43,0.5
11:27:19,1275,1,0.16,43,0.6
11:27:20,1276,1,0.16,43,0.6
11:27:21,1277,1,0.14,43,0.5
11:27:22,1278,1,0.12,43,0.4
11:27:23,1279,0.98,0.14,43,0.5
11:27:24,1280,0.98,0.11,43,0.4
11:27:25,1281,0.98,0.12,43,0.4
11:27:26,1282,0.98,0.11,43,0.4
11:27:27,1283,0.98,0.08,43,0.3
11:27:28,1284,0.98,0.09,43,0.3
11:27:29,1285,0.97,0.08,43,0.3
11:27:30,1286,0.97,0.12,43,0.4
11:27:31,1287,0.97,0.11,43,0.4
11:27:32,1288,0.97,0.09,43,0.3
11:27:33,1289,0.97,0.09,43,0.3
11:27:34,1290,0.97,0.09,43,0.3
11:27:35,1291,0.97,0.09,43,0.3
11:27:36,1292,0.95,0.09,42,0.3
11:27:37,1293,0.95,0.09,42,0.3
11:27:38,1294,0.95,0.06,42,0.2
11:27:39,1295,0.95,0.06,42,0.2
11:27:40,1296,0.95,0.08,42,0.3
11:27:41,1297,0.95,0.09,42,0.3
11:27:42,1298,0.95,0.06,42,0.2
11:27:43,1299,0.95,0.14,42,0.5
11:27:44,1300,0.94,0.12,42,0.4
11:27:45,1301,0.94,0.09,42,0.3
11:27:46,1302,0.94,0.09,42,0.3
11:27:47,1303,0.94,0.08,42,0.3
11:27:48,1304,0.94,0.09,42,0.3
11:27:49,1305,0.94,0.09,42,0.3
11:27:50,1306,0.94,0.09,42,0.3
11:27:51,1307,0.94,0.08,42,0.3
11:27:52,1308,0.94,0.08,42,0.3
11:27:53,1309,0.94,0.12,42,0.4
11:27:54,1310,0.92,0.12,41,0.4
11:27:55,1311,0.92,0.11,41,0.4
11:27:56,1312,0.92,0.08,41,0.3
11:27:57,1313,0.91,0.08,41,0.3
11:27:58,1314,0.91,0.09,41,0.3
11:27:59,1315,0.91,0.08,41,0.3
11:28:00,1316,0.91,0.09,41,0.3
11:28:01,1317,0.91,0.09,41,0.3
11:28:02,1318,0.91,0.05,41,0.2
11:28:03,1319,0.89,0.08,41,0.3
11:28:04,1320,0.89,0.09,41,0.3
11:28:05,1321,0.88,0.09,40,0.3
11:28:06,1322,0.89,0.08,41,0.3
11:28:07,1323,0.89,0.09,41,0.3
11:28:08,1324,0.89,0.06,41,0.2
11:28:09,1325,0.88,0.09,40,0.3
11:28:10,1326,0.89,0.09,41,0.3
11:28:11,1327,0.89,0.09,41,0.3
11:28:12,1328,0.88,0.06,40,0.2
11:28:13,1329,0.88,0.09,40,0.3
11:28:14,1330,0.88,0.16,40,0.6
11:28:15,1331,0.88,0.09,40,0.3
11:28:16,1332,0.88,0.11,40,0.4
11:28:17,1333,0.88,0.09,40,0.3
11:28:18,1334,0.88,0.11,40,0.4
11:28:19,1335,0.86,0.08,40,0.3
11:28:20,1336,0.86,0.06,40,0.2
11:28:21,1337,0.86,0.06,40,0.2
11:28:22,1338,0.86,0.08,40,0.3
11:28:23,1339,0.86,0.08,40,0.3
11:28:24,1340,0.86,0.08,40,0.3
11:28:25,1341,0.86,0.09,40,0.3
11:28:26,1342,0.86,0.09,40,0.3
11:28:27,1343,0.84,0.08,39,0.3
11:28:28,1344,0.84,0.11,39,0.4
11:28:29,1345,0.84,0.08,39,0.3
11:28:30,1346,0.84,0.08,39,0.3
11:28:31,1347,0.84,0.08,39,0.3
11:28:32,1348,0.84,0.12,39,0.4
11:28:33,1349,0.84,0.09,39,0.3
11:28:34,1350,0.84,0.14,39,0.5
11:28:35,1351,0.84,0.12,39,0.4
11:28:36,1352,0.84,0.11,39,0.4
11:28:37,1353,0.84,0.22,39,0.8
11:28:38,1354,0.81,0.11,39,0.4
11:28:39,1355,0.81,0.17,39,0.6
11:28:40,1356,0.84,0.11,39,0.4
11:28:41,1357,0.84,0.11,39,0.4
11:28:42,1358,0.83,0.09,39,0.3
11:28:43,1359,0.83,0.09,39,0.3
11:28:44,1360,0.83,0.09,39,0.3
11:28:45,1361,0.83,0.09,39,0.3
11:28:46,1362,0.83,0.09,39,0.3
11:28:47,1363,0.83,0.09,39,0.3
11:28:48,1364,0.83,0.11,39,0.4
11:28:49,1365,0.83,0.12,39,0.4
11:28:50,1366,0.83,0.11,39,0.4
11:28:51,1367,0.83,0.11,39,0.4
11:28:52,1368,0.81,0.09,39,0.3
11:28:53,1369,0.81,0.11,39,0.4
11:28:54,1370,0.81,0.11,39,0.4
11:28:55,1371,0.81,0.11,39,0.4
11:28:56,1372,0.81,0.11,39,0.4
11:28:57,1373,0.81,0.12,39,0.4
11:28:58,1374,0.81,0.09,39,0.3
11:28:59,1375,0.8,0.11,38,0.4
11:29:00,1376,0.8,0.08,38,0.3
11:29:01,1377,0.8,0.03,38,0.1
11:29:02,1378,0.8,0.02,38,0.1
11:29:03,1379,0.78,0.02,38,0.1
11:29:04,1380,0.78,0.05,38,0.2
11:29:05,1381,0.78,0.05,38,0.2
11:29:06,1382,0.78,0.06,38,0.2
11:29:07,1383,0.78,0.08,38,0.3
11:29:08,1384,0.78,0.08,38,0.3
11:29:09,1385,0.78,0.05,38,0.2
11:29:10,1386,0.78,-0.02,38,0
11:29:11,1387,0.77,-0.03,38,0
11:29:12,1388,0.78,0.05,38,0.2
11:29:13,1389,0.75,-0.05,37,-0.1
11:29:14,1390,0.75,-0.06,37,-0.1
11:29:15,1391,0.75,-0.05,37,-0.1
11:29:16,1392,0.75,0.02,37,0.1
11:29:17,1393,0.75,-0.02,37,0
11:29:18,1394,0.73,-0.06,37,-0.1
11:29:19,1395,0.75,0.02,37,0.1
11:29:20,1396,0.73,-0.06,37,-0.1
11:29:21,1397,0.72,-0.08,36,-0.2
11:29:22,1398,0.72,-0.05,36,-0.1
11:29:23,1399,0.72,-0.09,36,-0.2
11:29:24,1400,0.7,-0.11,36,-0.3
11:29:25,1401,0.69,-0.11,36,-0.3
11:29:26,1402,0.67,-0.3,35,-0.9
11:29:27,1403,0.67,-0.36,35,-1.1
11:29:28,1404,0.67,-0.37,35,-1.2
11:29:29,1405,0.66,-0.39,35,-1.2
11:29:30,1406,0.66,-0.39,35,-1.2
11:29:31,1407,0.64,-0.44,35,-1.4
11:29:32,1408,0.63,-0.42,34,-1.3
11:29:33,1409,0.63,-0.5,34,-1.6
11:29:34,1410,0.61,-0.41,34,-1.3
11:29:35,1411,0.59,-0.36,33,-1.1
11:29:36,1412,0.59,-0.42,33,-1.3
11:29:37,1413,0.59,-0.37,33,-1.2
11:29:38,1414,0.58,-0.37,33,-1.2
11:29:39,1415,0.58,-0.39,33,-1.2
11:29:40,1416,0.56,-0.47,33,-1.5
11:29:41,1417,0.56,-0.42,33,-1.3
11:29:42,1418,0.55,-0.45,32,-1.4
11:29:43,1419,0.55,-0.41,32,-1.3
11:29:44,1420,0.55,-0.45,32,-1.4
11:29:45,1421,0.53,-0.48,32,-1.5
11:29:46,1422,0.53,-0.41,32,-1.3
11:29:47,1423,0.52,-0.39,32,-1.2
11:29:48,1424,0.52,-0.28,32,-0.9
11:29:49,1425,0.52,-0.27,32,-0.8
11:29:50,1426,0.52,-0.23,32,-0.7
11:29:51,1427,0.52,-0.19,32,-0.6
11:29:52,1428,0.52,-0.19,32,-0.6
11:29:53,1429,0.52,-0.22,32,-0.7
11:29:54,1430,0.52,-0.22,32,-0.7
11:29:55,1431,0.52,-0.17,32,-0.5
11:29:56,1432,0.5,-0.22,31,-0.7
11:29:57,1433,0.5,-0.14,31,-0.4
11:29:58,1434,0.5,-0.2,31,-0.6
11:29:59,1435,0.5,-0.2,31,-0.6
11:30:00,1436,0.5,-0.17,31,-0.5
11:30:01,1437,0.48,-0.19,31,-0.6
11:30:02,1438,0.48,-0.23,31,-0.7
11:30:03,1439,0.48,-0.2,31,-0.6
11:30:04,1440,0.48,-0.22,31,-0.7
11:30:05,1441,0.48,-0.3,31,-0.9
11:30:06,1442,0.47,-0.25,30,-0.8
11:30:07,1443,0.47,-0.25,30,-0.8
11:30:08,1444,0.47,-0.3,30,-0.9
11:30:09,1445,0.45,-0.23,30,-0.7
11:30:10,1446,0.45,-0.25,30,-0.8
11:30:11,1447,0.45,-0.31,30,-1
11:30:12,1448,0.45,-0.3,30,-0.9
11:30:13,1449,0.44,-0.2,30,-0.6
11:30:14,1450,0.44,-0.22,30,-0.7
11:30:15,1451,0.44,-0.2,30,-0.6
11:30:16,1452,0.44,-0.28,30,-0.9
11:30:17,1453,0.44,-0.25,30,-0.8
11:30:18,1454,0.44,-0.3,30,-0.9
11:30:19,1455,0.42,-0.37,29,-1.2
11:30:20,1456,0.41,-0.17,29,-0.5
11:30:21,1457,0.41,-0.12,29,-0.3
11:30:22,1458,0.41,-0.23,29,-0.7
11:30:23,1459,0.41,-0.2,29,-0.6
11:30:24,1460,0.41,-0.16,29,-0.5
11:30:25,1461,0.41,-0.17,29,-0.5
11:30:26,1462,0.39,-0.17,28,-0.5
11:30:27,1463,0.39,-0.17,28,-0.5
11:30:28,1464,0.39,-0.2,28,-0.6
11:30:29,1465,0.39,-0.17,28,-0.5
11:30:30,1466,0.39,-0.22,28,-0.7
11:30:31,1467,0.39,-0.2,28,-0.6
11:30:32,1468,0.39,-0.27,28,-0.8
11:30:33,1469,0.37,-0.22,28,-0.7
11:30:34,1470,0.37,-0.25,28,-0.8
11:30:35,1471,0.37,-0.3,28,-0.9
11:30:36,1472,0.37,-0.22,28,-0.7
11:30:37,1473,0.37,-0.3,28,-0.9
11:30:38,1474,0.37,-0.25,28,-0.8
11:30:39,1475,0.37,-0.25,28,-0.8
11:30:40,1476,0.36,-0.27,28,-0.8
11:30:41,1477,0.36,-0.28,28,-0.9
11:30:42,1478,0.36,-0.25,28,-0.8
11:30:43,1479,0.36,-0.3,28,-0.9
11:30:44,1480,0.34,-0.23,27,-0.7
11:30:45,1481,0.34,-0.2,27,-0.6
11:30:46,1482,0.34,-0.31,27,-1
11:30:47,1483,0.34,-0.28,27,-0.9
11:30:48,1484,0.34,-0.25,27,-0.8
11:30:49,1485,0.34,-0.27,27,-0.8
11:30:50,1486,0.34,-0.31,27,-1
11:30:51,1487,0.34,-0.2,27,-0.6
11:30:52,1488,0.34,-0.19,27,-0.6
11:30:53,1489,0.34,-0.17,27,-0.5
11:30:54,1490,0.34,-0.14,27,-0.4
11:30:55,1491,0.34,-0.19,27,-0.6
11:30:56,1492,0.34,-0.22,27,-0.7
11:30:57,1493,0.34,-0.19,27,-0.6
11:30:58,1494,0.33,-0.22,27,-0.7
11:30:59,1495,0.33,-0.19,27,-0.6
11:31:00,1496,0.33,-0.27,27,-0.8
11:31:01,1497,0.33,-0.37,27,-1.2
11:31:02,1498,0.31,-0.25,26,-0.8
11:31:03,1499,0.33,-0.27,27,-0.8
11:31:04,1500,0.31,-0.22,26,-0.7
11:31:05,1501,0.33,-0.23,27,-0.7
11:31:06,1502,0.31,-0.2,26,-0.6
11:31:07,1503,0.31,-0.25,26,-0.8
11:31:08,1504,0.31,-0.33,26,-1
11:31:09,1505,0.3,-0.23,26,-0.7
11:31:10,1506,0.31,-0.3,26,-0.9
11:31:11,1507,0.3,-0.34,26,-1.1
11:31:12,1508,0.3,-0.31,26,-1
11:31:13,1509,0.3,-0.31,26,-1
11:31:14,1510,0.3,-0.31,26,-1
11:31:15,1511,0.3,-0.23,26,-0.7
11:31:16,1512,0.3,-0.23,26,-0.7
11:31:17,1513,0.3,-0.17,26,-0.5
11:31:18,1514,0.3,-0.19,26,-0.6
11:31:19,1515,0.28,-0.23,26,-0.7
11:31:20,1516,0.3,-0.25,26,-0.8
11:31:21,1517,0.3,-0.28,26,-0.9
11:31:22,1518,0.3,-0.27,26,-0.8
11:31:23,1519,0.3,-0.3,26,-0.9
11:31:24,1520,0.28,-0.23,26,-0.7
11:31:25,1521,0.28,-0.3,26,-0.9
11:31:26,1522,0.28,-0.36,26,-1.1
11:31:27,1523,0.28,-0.19,26,-0.6
11:31:28,1524,0.28,-0.22,26,-0.7
11:31:29,1525,0.28,-0.3,26,-0.9
11:31:30,1526,0.27,-0.23,25,-0.7
11:31:31,1527,0.27,-0.19,25,-0.6
11:31:32,1528,0.27,-0.17,25,-0.5
11:31:33,1529,0.27,-0.12,25,-0.3
11:31:34,1530,0.28,-0.2,26,-0.6
11:31:35,1531,0.27,-0.25,25,-0.8
11:31:36,1532,0.25,-0.23,25,-0.7
11:31:37,1533,0.25,-0.2,25,-0.6
11:31:38,1534,0.25,-0.19,25,-0.6
11:31:39,1535,0.25,-0.27,25,-0.8
11:31:40,1536,0.25,-0.3,25,-0.9
11:31:41,1537,0.25,-0.27,25,-0.8
11:31:42,1538,0.25,-0.23,25,-0.7
11:31:43,1539,0.25,-0.25,25,-0.8
11:31:44,1540,0.25,-0.2,25,-0.6
11:31:45,1541,0.25,-0.22,25,-0.7
11:31:46,1542,0.25,-0.2,25,-0.6
11:31:47,1543,0.23,-0.23,24,-0.7
11:31:48,1544,0.23,-0.16,24,-0.5
11:31:49,1545,0.23,-0.23,24,-0.7
11:31:50,1546,0.23,-0.28,24,-0.9
11:31:51,1547,0.23,-0.23,24,-0.7
11:31:52,1548,0.23,-0.28,24,-0.9
11:31:53,1549,0.23,-0.31,24,-1
11:31:54,1550,0.23,-0.33,24,-1
11:31:55,1551,0.23,-0.27,24,-0.8
11:31:56,1552,0.22,-0.23,24,-0.7
11:31:57,1553,0.23,-0.19,24,-0.6
11:31:58,1554,0.23,-0.2,24,-0.6
11:31:59,1555,0.22,-0.17,24,-0.5
11:32:00,1556,0.22,-0.23,24,-0.7
11:32:01,1557,0.23,-0.2,24,-0.6
11:32:02,1558,0.22,-0.23,24,-0.7
11:32:03,1559,0.22,-0.17,24,-0.5
11:32:04,1560,0.23,-0.22,24,-0.7
11:32:05,1561,0.22,-0.45,24,-1.4
11:32:06,1562,0.22,-0.23,24,-0.7
11:32:07,1563,0.22,-0.25,24,-0.8
11:32:08,1564,0.2,-0.31,24,-1
11:32:09,1565,0.22,-0.3,24,-0.9
11:32:10,1566,0.19,-0.22,23,-0.7
11:32:11,1567,0.19,-0.16,23,-0.5
11:32:12,1568,0.2,-0.19,24,-0.6
11:32:13,1569,0.2,-0.14,24,-0.4
11:32:14,1570,0.2,-0.22,24,-0.7
11:32:15,1571,0.2,-0.17,24,-0.5
11:32:16,1572,0.2,-0.19,24,-0.6
11:32:17,1573,0.2,-0.22,24,-0.7
11:32:18,1574,0.19,-0.14,23,-0.4
11:32:19,1575,0.2,-0.22,24,-0.7
11:32:20,1576,0.2,-0.25,24,-0.8
11:32:21,1577,0.2,-0.23,24,-0.7
11:32:22,1578,0.2,-0.16,24,-0.5
11:32:23,1579,0.19,-0.14,23,-0.4
11:32:24,1580,0.19,-0.14,23,-0.4
11:32:25,1581,0.2,-0.14,24,-0.4
11:32:26,1582,0.19,-0.16,23,-0.5
11:32:27,1583,0.2,-0.3,24,-0.9
11:32:28,1584,0.19,-0.25,23,-0.8
11:32:29,1585,0.2,-0.25,24,-0.8
11:32:30,1586,0.2,-0.2,24,-0.6
11:32:31,1587,0.2,-0.28,24,-0.9
11:32:32,1588,0.2,-0.27,24,-0.8
11:32:33,1589,0.2,-0.22,24,-0.7
11:32:34,1590,0.22,-0.19,24,-0.6
11:32:35,1591,0.2,-0.16,24,-0.5
11:32:36,1592,0.2,-0.17,24,-0.5
11:32:37,1593,0.22,-0.14,24,-0.4
11:32:38,1594,0.22,-0.19,24,-0.6
11:32:39,1595,0.22,-0.22,24,-0.7
11:32:40,1596,0.22,-0.16,24,-0.5
11:32:41,1597,0.22,-0.16,24,-0.5
11:32:42,1598,0.22,-0.2,24,-0.6
11:32:43,1599,0.22,-0.16,24,-0.5
11:32:44,1600,0.22,-0.14,24,-0.4
11:32:45,1601,0.2,-0.14,24,-0.4
11:32:46,1602,0.22,-0.12,24,-0.3
11:32:47,1603,0.2,-0.14,24,-0.4
11:32:48,1604,0.22,-0.14,24,-0.4
11:32:49,1605,0.22,-0.09,24,-0.2
11:32:50,1606,0.22,-0.08,24,-0.2
11:32:51,1607,0.22,-0.12,24,-0.3
11:32:52,1608,0.22,-0.16,24,-0.5
11:32:53,1609,0.22,-0.17,24,-0.5
11:32:54,1610,0.22,-0.17,24,-0.5
11:32:55,1611,0.22,-0.14,24,-0.4
11:32:56,1612,0.22,-0.09,24,-0.2
11:32:57,1613,0.22,-0.09,24,-0.2
11:32:58,1614,0.23,-0.09,24,-0.2
11:32:59,1615,0.23,-0.12,24,-0.3
11:33:00,1616,0.23,-0.16,24,-0.5
11:33:01,1617,0.23,-0.2,24,-0.6
11:33:02,1618,0.23,-0.2,24,-0.6
11:33:03,1619,0.23,-0.2,24,-0.6
11:33:04,1620,0.23,-0.22,24,-0.7