s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7894861E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7894861E-003, 3.7728344E-003
 1.0000000E+000, 3.6438666E+002,-1.2653242E+002,-7.5841908E+001,-6.8504374E+000,-3.2923465E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0265250E+002, 1.5512897E+002, 3.1494059E-002
 2.0130801E+000, 1.1661018E+003,-3.9327419E+002,-4.6926509E+002,-1.4686531E+001,-1.9487655E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6460060E+001, 2.8868113E+002, 8.3907056E-002
 3.0033710E+000, 2.0248798E+003,-6.7340971E+002,-1.1608897E+003,-4.6314350E+001,-3.5777571E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6091061E+001, 1.4390824E+002, 1.3570233E-001
 4.0022116E+000, 2.6896891E+003,-9.1125400E+002,-1.5086452E+003,-1.0941113E+002,-5.7388602E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9454595E+001, 1.5980487E+002, 1.8529666E-001
 5.0054011E+000, 3.6006529E+003,-1.2184345E+003,-2.1283921E+003,-1.5000545E+002,-6.9316762E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5884453E+001, 1.0312768E+002, 2.3201436E-001
 6.0017290E+000, 4.4572564E+003,-1.5143444E+003,-2.5806231E+003,-2.1634802E+002,-7.9735770E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0652914E+002, 1.4514353E+002, 2.7501459E-001
 7.0019078E+000, 5.0408266E+003,-1.7410039E+003,-2.9476782E+003,-2.8718460E+002,-9.2020449E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2000992E+002, 6.4039726E+001, 3.1389291E-001
 8.0023565E+000, 5.4947862E+003,-1.9776764E+003,-3.1017186E+003,-3.6219011E+002,-1.0844357E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8627770E+001, 5.2116642E+001, 3.4867096E-001
 9.0010452E+000, 6.1104983E+003,-2.2589847E+003,-3.2859287E+003,-4.4533034E+002,-1.3745861E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0846837E+002, 1.1887995E+002, 3.7930552E-001
 1.0000106E+001, 6.1248237E+003,-2.3907018E+003,-3.0963879E+003,-5.0953086E+002,-1.5967570E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3587452E+002, 1.2660633E+002, 4.0600891E-001
 1.1001385E+001, 6.9306939E+003,-2.8393715E+003,-3.4004139E+003,-5.7069949E+002,-1.4898133E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4549348E+002, 1.1871918E+002, 4.2903806E-001
 1.2002920E+001, 7.1364726E+003,-3.1264611E+003,-3.3024590E+003,-6.1298292E+002,-1.5273520E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1952766E+002, 9.3042187E+001, 4.4879368E-001
 1.3000172E+001, 7.3023635E+003,-3.2471858E+003,-3.3005040E+003,-6.2782027E+002,-1.4601704E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0297607E+002, 1.2539325E+002, 4.6553570E-001
 1.4000660E+001, 7.8323666E+003,-3.6737420E+003,-3.3741005E+003,-6.5298503E+002,-1.4986276E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3881645E+002, 1.3004040E+002, 4.7965081E-001
 1.5000122E+001, 8.3813572E+003,-4.0206428E+003,-3.5544544E+003,-6.9931723E+002,-1.5859795E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0144282E+002, 1.0535680E+002, 4.9152349E-001
 1.6001650E+001, 7.8009237E+003,-3.9485439E+003,-3.0740088E+003,-7.0402960E+002,-1.8561448E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6609712E+001, 7.2485172E+001, 5.0146320E-001
 1.7003225E+001, 8.2676582E+003,-4.1757241E+003,-3.3047414E+003,-7.0635034E+002,-1.6191190E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6809520E+001, 7.9223250E+001, 5.0974471E-001
 1.8002346E+001, 8.6986096E+003,-4.3231670E+003,-3.5990810E+003,-7.3713065E+002,-1.7604024E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2242386E+001, 3.7470509E+001, 5.1661131E-001
 1.9003590E+001, 7.8952785E+003,-4.1807303E+003,-2.8793804E+003,-7.2694993E+002,-1.5895566E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2081925E+002, 1.0662830E+002, 5.2230775E-001
 2.0000738E+001, 8.9310276E+003,-4.7576944E+003,-3.2394924E+003,-7.6131357E+002,-2.0375456E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1389825E+002, 1.7048969E+002, 5.2700771E-001
 2.1004660E+001, 8.5463572E+003,-4.4993297E+003,-3.2874872E+003,-7.6451067E+002,-2.1301136E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2222102E+001,-7.1004886E+000, 5.3089002E-001
 2.2001898E+001, 8.6827934E+003,-4.8016244E+003,-2.8379770E+003,-7.7588915E+002,-1.8488199E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9890935E+002, 2.6545399E+002, 5.3409437E-001
 2.3004593E+001, 7.7434644E+003,-4.7801010E+003,-2.2159516E+003,-7.7353151E+002,-1.9256463E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2566446E+001,-2.8045257E+001, 5.3672738E-001
 2.4002796E+001, 6.8584071E+003,-4.4402342E+003,-1.6212989E+003,-7.3571780E+002,-1.7699744E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3905705E+001, 5.9386195E+001, 5.3889766E-001
 2.5002649E+001, 7.7822365E+003,-4.6330465E+003,-2.2421328E+003,-7.1444933E+002,-1.5652546E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4382271E+002, 1.9104264E+002, 5.4067391E-001
 2.6002722E+001, 7.9438247E+003,-4.7531294E+003,-2.2697085E+003,-7.4320188E+002,-1.4893015E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0613774E+002, 1.7629562E+002, 5.4213450E-001
 2.7001305E+001, 6.6968930E+003,-4.3059973E+003,-1.7326092E+003,-7.2002981E+002,-1.4552259E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1259654E+001,-6.3198546E+001, 5.4333245E-001
 2.8001114E+001, 7.4670508E+003,-4.3525983E+003,-2.2891459E+003,-7.1832852E+002,-1.3944948E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1156346E+002, 1.0558359E+002, 5.4431535E-001
 2.9005762E+001, 6.1000075E+003,-3.9655862E+003,-1.4528590E+003,-7.3188222E+002,-1.1299888E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.1718253E+001,-5.1449888E+001, 5.4512345E-001
 3.0002190E+001, 6.0162394E+003,-3.7692924E+003,-1.5202655E+003,-7.1459154E+002,-1.2655403E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2642810E+000, 1.0824362E+001, 5.4578510E-001
 3.1002529E+001, 6.9062299E+003,-3.9064755E+003,-2.2278089E+003,-7.1230202E+002,-1.1260701E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8897825E+001, 5.8517376E+001, 5.4632587E-001
 3.2003147E+001, 7.0257474E+003,-3.9522046E+003,-2.2762158E+003,-7.0750131E+002,-1.0392728E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1339030E+001, 8.8786438E+001, 5.4677010E-001
 3.3000851E+001, 6.7241713E+003,-3.8371952E+003,-2.1856215E+003,-7.1230843E+002,-1.3219329E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0655862E+001,-1.2275800E+001, 5.4713357E-001
 3.4000332E+001, 7.1541290E+003,-3.8105356E+003,-2.5880982E+003,-7.0338129E+002,-1.0844599E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.2746331E+001, 5.1029424E+001, 5.4743133E-001
 3.5001560E+001, 6.2115091E+003,-3.6049154E+003,-1.8957951E+003,-7.0044268E+002,-1.0264389E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1403844E+001, 9.3294678E+000, 5.4767572E-001
 3.6004765E+001, 7.7890700E+003,-4.0520396E+003,-2.9011548E+003,-6.9862938E+002,-1.0190418E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2188904E+002, 1.3622725E+002, 5.4787628E-001
 3.7003841E+001, 6.5331510E+003,-3.6695610E+003,-2.2298958E+003,-6.9089188E+002,-1.0399154E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4915476E+001,-5.8237662E+001, 5.4804027E-001
 3.8002163E+001, 5.7568344E+003,-3.3866569E+003,-1.6450533E+003,-6.7229847E+002,-1.0423709E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7405466E+001, 5.1783375E+001, 5.4817422E-001
 3.9003670E+001, 6.8118861E+003,-3.7374623E+003,-2.3538590E+003,-6.4957069E+002,-9.6888219E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5493129E+001, 7.0025253E+001, 5.4828406E-001
 4.0000362E+001, 6.6660001E+003,-3.6326426E+003,-2.3985910E+003,-6.5462438E+002,-9.6829214E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0657713E+001,-2.0826155E+001, 5.4837386E-001
 4.1004803E+001, 6.5902634E+003,-3.6281525E+003,-2.2751723E+003,-6.4124634E+002,-8.3190686E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0023518E+001, 4.4860418E+001, 5.5882499E-001
 4.2001659E+001, 7.4894006E+003,-3.9194380E+003,-2.8636895E+003,-6.4668580E+002,-9.9381059E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2184279E+001, 5.8593458E+001, 5.7923612E-001
 4.3005051E+001, 7.0725680E+003,-3.8137363E+003,-2.4970111E+003,-6.5236748E+002,-1.0091787E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.7819656E+001, 1.0844399E+002, 5.9903888E-001
 4.4002174E+001, 6.5646103E+003,-3.7043983E+003,-2.2190961E+003,-6.5594276E+002,-8.8876476E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9155631E+000,-1.5715608E+001, 6.1789623E-001
 4.5001171E+001, 5.5188984E+003,-3.4030328E+003,-1.4886179E+003,-6.5817046E+002,-1.0402730E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6701713E+001,-3.1963004E+001, 6.3549464E-001
 4.6002022E+001, 5.3333442E+003,-3.2711197E+003,-1.4152656E+003,-6.2988981E+002,-8.0800243E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4271130E+001, 1.6261043E+001, 6.5169760E-001
 4.7002365E+001, 5.8271774E+003,-3.3289649E+003,-1.9100000E+003,-5.9741497E+002,-7.2497617E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5664896E+001,-9.9274633E+000, 6.6633728E-001
 4.8002167E+001, 6.1317203E+003,-3.3257902E+003,-2.2000543E+003,-5.8766455E+002,-7.1728932E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3123570E+001, 1.7493922E+001, 6.7943269E-001
 4.9000751E+001, 6.1000368E+003,-3.3343515E+003,-2.1173260E+003,-5.9225803E+002,-7.2325518E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1342109E+001, 5.5378033E+001, 6.9093365E-001
 5.0003849E+001, 5.9701053E+003,-3.2830448E+003,-2.0848332E+003,-5.8883613E+002,-7.7914434E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9328865E-001, 1.2611958E+001, 7.0097350E-001
 5.1001259E+001, 6.2865969E+003,-3.3174094E+003,-2.3842085E+003,-5.6698366E+002,-8.1120307E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1565734E+001, 1.7184137E+001, 7.0962944E-001
 5.2001534E+001, 7.0613929E+003,-3.4847735E+003,-2.9105255E+003,-5.7172738E+002,-7.9105382E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.0044465E+001, 9.3575517E+001, 7.1702088E-001
 5.3003822E+001, 8.2845034E+003,-3.8599160E+003,-3.7614688E+003,-5.7336446E+002,-9.1028482E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0365527E+002, 8.8843859E+001, 7.2331147E-001
 5.4003647E+001, 8.3688717E+003,-3.8922937E+003,-3.8370476E+003,-5.7469398E+002,-1.0869278E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6460380E+001, 6.3749456E+001, 7.2862211E-001
 5.5004253E+001, 8.9277506E+003,-4.1819980E+003,-4.1281794E+003,-5.7864164E+002,-9.1291946E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1947682E+001, 3.8018711E+001, 7.3307773E-001
 5.6004330E+001, 7.8240506E+003,-3.8125639E+003,-3.4639285E+003,-5.6358685E+002,-8.1390306E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1384550E+000,-1.6842580E+001, 7.3680815E-001
 5.7005100E+001, 7.4164225E+003,-3.6655196E+003,-3.1851733E+003,-5.4636702E+002,-7.8635783E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7648304E+000, 1.8576168E+001, 7.3991736E-001
 5.8001526E+001, 9.0337470E+003,-4.1165720E+003,-4.2779010E+003,-5.2562666E+002,-7.5640586E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6450398E+001, 1.1289087E+002, 7.4249150E-001
 5.9002796E+001, 8.8650585E+003,-4.1106422E+003,-4.2247246E+003,-5.3526997E+002,-1.1129367E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0008115E+001,-6.6913026E+000, 7.4462565E-001
 6.0002663E+001, 8.8063209E+003,-4.0616123E+003,-4.1790056E+003,-5.2348893E+002,-8.4080537E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2848301E+001, 4.1373247E+001, 7.4639379E-001
 6.1003040E+001, 8.2145765E+003,-3.9782310E+003,-3.6675516E+003,-5.3089950E+002,-7.7223003E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.9365341E+000, 3.7122214E+001, 7.4785335E-001
 6.2001804E+001, 8.1842679E+003,-3.8732290E+003,-3.8109035E+003,-5.2247360E+002,-8.2003721E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8649728E+000,-2.3158280E+001, 7.4905478E-001
 6.3001839E+001, 7.7695247E+003,-3.7857837E+003,-3.4127888E+003,-5.0992567E+002,-7.3286734E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6654927E+001, 6.0293562E+001, 7.5004324E-001
 6.4002129E+001, 7.9863570E+003,-3.8787656E+003,-3.6021644E+003,-5.0628103E+002,-7.3464498E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2797998E+001,-1.5886019E+000, 7.5085695E-001
 6.5004738E+001, 8.2778218E+003,-3.9882073E+003,-3.7056536E+003,-5.1232688E+002,-7.5941772E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6217386E+001, 7.0874604E+001, 7.5152680E-001
 6.6001038E+001, 8.0306895E+003,-3.9968787E+003,-3.4794207E+003,-5.2376667E+002,-6.8734645E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5788974E+001, 2.9936082E+001, 7.5207553E-001
 6.7000198E+001, 7.2505987E+003,-3.7269452E+003,-3.0761932E+003,-5.0268799E+002,-7.1059978E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5762705E+001,-5.5938282E+001, 7.5252508E-001
 6.8004257E+001, 7.1724042E+003,-3.6538111E+003,-3.0090404E+003,-4.9650654E+002,-7.8285517E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3639709E+001, 1.2263331E+001, 7.5289556E-001
 6.9000038E+001, 7.3889519E+003,-3.7026192E+003,-3.1947835E+003,-5.0118650E+002,-9.0716803E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4509314E+000,-1.0544432E+001, 7.5319851E-001
 7.0001945E+001, 7.4129572E+003,-3.6738778E+003,-3.2037185E+003,-4.8320124E+002,-8.2846453E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8635869E+001, 5.1331191E+001, 7.5344672E-001
 7.1006027E+001, 7.7073806E+003,-3.7806401E+003,-3.4681356E+003,-4.7897753E+002,-7.3705995E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1998903E+001,-2.1109722E+001, 7.5365095E-001
 7.2002434E+001, 6.3663841E+003,-3.3509584E+003,-2.5901456E+003,-4.7337782E+002,-7.7010122E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2990536E+001,-4.8867858E+001, 7.5381789E-001
 7.3003563E+001, 6.5890209E+003,-3.4419439E+003,-2.7092681E+003,-4.6560105E+002,-8.9875655E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.9324387E+001,-2.8690912E+001, 7.5395448E-001
 7.4003906E+001, 6.5479095E+003,-3.3881655E+003,-2.7289765E+003,-4.5600360E+002,-7.9545729E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9398015E+001,-2.6031523E+001, 7.5406657E-001
 7.5000748E+001, 6.3537084E+003,-3.3450423E+003,-2.5834304E+003,-4.5607866E+002,-8.3686750E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8165166E+001,-3.1679900E+001, 7.5415819E-001
 7.6005432E+001, 6.2064485E+003,-3.2196109E+003,-2.5576403E+003,-4.4156363E+002,-7.9628581E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6671077E+001,-1.3162593E+001, 7.5423339E-001
 7.7004974E+001, 6.4592964E+003,-3.2830499E+003,-2.7514741E+003,-4.3175130E+002,-8.1552976E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2923531E+001,-7.7943803E+000, 7.5429511E-001
 7.8001717E+001, 5.7196631E+003,-3.0518381E+003,-2.2877437E+003,-4.2921652E+002,-8.3138308E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.1918395E+001,-4.9966531E+001, 7.5434538E-001
 7.9002380E+001, 5.7610349E+003,-3.0244244E+003,-2.3317405E+003,-4.2248993E+002,-9.4977570E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5744279E+000,-1.8569615E+001, 7.5438660E-001
 8.0005821E+001, 5.3165116E+003,-2.9417601E+003,-1.9737720E+003,-4.1003690E+002,-8.4193476E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.8896187E+001,-9.8994408E+000, 7.5442047E-001
 8.1005524E+001, 6.1433092E+003,-3.1787845E+003,-2.5192956E+003,-4.0133438E+002,-8.0500135E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6052871E+001, 4.3089706E+001, 7.5444819E-001
 8.2001709E+001, 6.2956600E+003,-3.2905850E+003,-2.6003512E+003,-4.0255670E+002,-8.4344662E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0946812E+001, 1.3235431E+000, 7.5447080E-001
 8.3004562E+001, 5.8548393E+003,-3.1665565E+003,-2.3008470E+003,-3.9056120E+002,-9.3991553E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0393198E+001,-4.0652465E+000, 7.5448934E-001
 8.4001717E+001, 5.6511053E+003,-3.0824372E+003,-2.2312271E+003,-3.7636574E+002,-8.0929516E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5865440E+001,-3.9734008E+001, 7.5450454E-001
 8.5003174E+001, 5.2505753E+003,-2.9005506E+003,-2.0365342E+003,-3.6995184E+002,-8.0430603E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4617347E+001,-5.7265630E+001, 7.5451696E-001
 8.6001701E+001, 5.3871341E+003,-2.8418216E+003,-2.1938817E+003,-3.6653563E+002,-8.4608701E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.7517662E+001,-1.5950984E+001, 7.5452716E-001
 8.7002052E+001, 5.4693353E+003,-2.8822611E+003,-2.2218532E+003,-3.5409563E+002,-8.0193396E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7167337E+000, 1.0323395E+001, 7.5453549E-001
 8.8003998E+001, 5.2737837E+003,-2.7962371E+003,-2.1908010E+003,-3.3196285E+002,-7.4411959E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.7953397E+001,-4.5961412E+001, 7.5454232E-001
 8.9001518E+001, 5.8160547E+003,-2.9628255E+003,-2.4760283E+003,-3.3603173E+002,-6.9837097E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1308570E+001, 4.0470717E+001, 7.5454791E-001
 9.0000732E+001, 5.3642550E+003,-2.8511825E+003,-2.2251355E+003,-3.2321348E+002,-6.9984260E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.3578885E+001,-3.5976285E+001, 7.5455249E-001
 9.1002136E+001, 5.7892066E+003,-2.8791749E+003,-2.5800927E+003,-3.2873462E+002,-9.5402209E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2769422E+001, 2.5033730E-001, 7.5455624E-001
 9.2004494E+001, 6.0916407E+003,-2.9773239E+003,-2.7864352E+003,-3.2271008E+002,-8.3924908E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.3416001E+000, 4.3322192E+000, 7.5455931E-001
 9.3001289E+001, 5.7346075E+003,-2.8846320E+003,-2.5815289E+003,-3.1325710E+002,-8.0999512E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.4578854E+001,-4.5620372E+001, 7.5456182E-001
 9.4000320E+001, 5.9967302E+003,-2.9275600E+003,-2.7664846E+003,-3.0125100E+002,-8.5023127E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7791210E+000, 5.8440836E-001, 7.5456387E-001
 9.5003059E+001, 6.2703107E+003,-2.9825597E+003,-2.9633385E+003,-2.9438541E+002,-7.7081123E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7099262E+000, 2.9256365E+001, 7.5456556E-001
 9.6001152E+001, 6.1790446E+003,-2.9741367E+003,-2.9321485E+003,-2.9143712E+002,-7.7468116E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.2738662E+001,-1.9452357E+001, 7.5456694E-001
 9.7004173E+001, 6.2080465E+003,-2.9923949E+003,-2.9076199E+003,-2.9703331E+002,-7.6181735E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6028652E+000, 1.0236589E+001, 7.5456807E-001
 9.8003151E+001, 5.7684938E+003,-2.7934321E+003,-2.7036094E+003,-2.8322246E+002,-7.1288788E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6899078E+001,-1.2482946E+001, 7.5456900E-001
